Epoch,Loss
1,0.32586876012597765
2,0.07493765877825873
3,0.04736340124372925
4,0.04169086118095688
5,0.03864032840409449
6,0.03882970068231225
7,0.03693964177050761
8,0.03444028997953449
9,0.03338519198580512
10,0.03172329777505781
