Epoch,Loss
1,0.515207022360393
2,0.17794929055656705
3,0.10091237043482916
4,0.07447007972002029
5,0.05875424752490861
6,0.053761785614703385
7,0.050840509163481845
8,0.04284306572484119
9,0.03923560146827783
10,0.03957858082918184
