Epoch,Loss
1,0.3751780390654291
2,0.04683996299122061
3,0.039463210777512615
4,0.0335463154127023
5,0.03204638655111194
6,0.02937058179931981
7,0.029410757166732634
8,0.028340751171910337
9,0.026852393136891934
10,0.02632999717603837
